name,games played,wins,losses,last_played,os_elo,os_mu,os_sigma,os_rank,ts_elo,ts_mu,ts_sigma
TURBO BALT,64,30,34,2020-10-28 00:00:00,1319.8490233757088,17.765947780119312,3.2878789950172407,7.90231079506759,1315.1904505204125,17.551046939995945,1.9893460915603098
UNLIMITED,670,312,358,2023-11-02 00:00:00,1453.364579640766,22.561626005352366,1.4962088281247679,18.072999520978062,1459.335033829957,22.06081861207832,1.0903239273082197
VOLKS,2,1,1,2021-01-29 00:00:00,1497.8831922751615,24.1606676990747,7.580915604214348,1.4179208864316557,1525.0733035460617,24.117535414961957,6.788649129389203
WEBSTER,18,7,11,2020-06-11 00:00:00,1341.3396239041017,18.537857869731614,5.61040857528554,1.7066321438749945,1290.2805823770873,16.771705704072883,3.5177873307344467
WESXP44,40,20,20,2022-04-03 00:00:00,1467.107958702209,23.05526753709451,4.319788663345504,10.095901547058,1535.2711415257418,24.436589518705038,2.5042385751003575
WHISKEYPATT,704,390,314,2023-11-15 00:00:00,1721.0248148610544,32.175579597834506,1.483684247337987,27.724526855820546,1700.719904582868,29.612893252670535,1.11212956926651
WILL,184,113,71,2023-04-09 00:00:00,1761.9790569804354,33.64659445675428,2.376294808339856,26.517710031734712,1770.9791905360562,31.8110565843581,1.3142727857051912
WIND,62,40,22,2020-05-13 00:00:00,1666.89399626259,30.231281904527915,4.31505320245864,17.286122297151994,1663.1688841596642,28.43805529293475,2.3708784280499455
WMD CALLMESARGE,1,1,0,2020-03-19 00:00:00,1600.359097710848,27.841448291662328,8.055234952168266,3.6757434351575284,1668.7127270376855,28.611502431854195,7.3935014347287105
WMDSANDLAND,101,52,49,2022-07-01 00:00:00,1574.4524717484146,26.910921201840253,2.846797682881821,18.37052815319479,1625.6745020648739,27.264989345182816,1.655534851469713
X1ALPHA,147,52,95,2020-03-13 00:00:00,1145.5177033742998,11.504228631474337,2.9666690220229044,2.6042215654056236,1237.4707366826317,15.119473336738913,1.5618086133891997
XBONESX,1,0,1,2021-11-28 00:00:00,1452.440290111439,22.52842691384873,7.881271846928324,-1.115388626936241,1452.7678943066255,21.855356158277104,7.510641666431504
YARRICK100,2,1,1,2023-09-24 00:00:00,1514.323716643919,24.751186638831374,7.8801652074046,1.1106910166175759,1527.226925297749,24.184914584856138,6.639741716117647
YODOODLES,3,2,1,2021-06-09 00:00:00,1428.7684801871358,21.678171059164114,7.812052252235756,-1.7579856975431554,1397.465919405969,20.125153925969727,6.67964499968873
YUNGOLOF,145,111,34,2019-06-08 00:00:00,1969.5719165015084,41.10301814226623,3.3993164310194444,30.905068849207897,1900.378954147426,35.859515256270406,1.714402459734873
ZOSTRUM,146,80,66,2023-10-29 00:00:00,1649.7637195910754,29.61598809814394,2.5943357041647257,21.832980985649762,1661.6563076604257,28.39073215049329,1.4811740237962157
[DB] NUTZ,36,21,15,2019-04-30 00:00:00,1651.9266811727352,29.693678429138703,5.545685072022122,13.056623213072339,1664.7537655913925,28.487640599717096,3.24461073158015
[HBM] RED STORM,198,97,101,2023-11-13 00:00:00,1409.8582091398594,20.99894252856021,1.969009757362777,15.09191325647188,1417.7631026358904,20.760180646028957,1.2822401624677577
[TFB] KANYRED,1,0,1,2020-03-03 00:00:00,1499.6090305489804,24.222657217461578,8.211910506653645,-0.41307430249935706,1520.3572051497179,23.969985458784194,7.987436044852161
